Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
121,US-2020-100040,07/02/2020,07/08/2020,Standard Class,CO-11409,Mary Smith,Corporate,United States,Houston,Texas,77001,Central,OFF-AR-44152336,Office Supplies,Art,Sanford Markers,945.74,6,0.0,349.97
122,US-2020-100040,07/02/2020,07/08/2020,Standard Class,CO-11409,Mary Smith,Corporate,United States,Houston,Texas,77001,Central,TEC-PH-77960025,Technology,Phones,Samsung Galaxy,2916.23,1,0.15,422.27
123,US-2020-100040,07/02/2020,07/08/2020,Standard Class,CO-11409,Mary Smith,Corporate,United States,Houston,Texas,77001,Central,OFF-AR-85822406,Office Supplies,Art,Sanford Markers,400.06,1,0.0,119.72
124,US-2022-100041,05/26/2022,05/26/2022,Same Day,CO-10706,Pete Thomas,Consumer,United States,Saint Paul,Minnesota,55101,Central,OFF-AP-99655129,Office Supplies,Appliances,Eureka Disposable Bags,727.15,6,0.4,-48.19
125,US-2020-100042,08/07/2020,08/14/2020,Standard Class,CO-10706,Pete Thomas,Consumer,United States,Reno,Nevada,89501,West,FUR-CH-70619173,Furniture,Chairs,Novimex Swivel Chair,11510.96,10,0.0,-2.08
126,US-2023-100043,01/04/2023,01/11/2023,Standard Class,CO-11497,Frank Miller,Consumer,United States,Louisville,Kentucky,40201,South,OFF-BI-17534504,Office Supplies,Binders,GBC DocuBind Binder,521.03,2,0.0,127.37
127,US-2023-100043,01/04/2023,01/11/2023,Standard Class,CO-11497,Frank Miller,Consumer,United States,Louisville,Kentucky,40201,South,OFF-ST-20002707,Office Supplies,Storage,Fellowes Bankers Box,233.59,2,0.0,53.06
128,US-2023-100043,01/04/2023,01/11/2023,Standard Class,CO-11497,Frank Miller,Consumer,United States,Louisville,Kentucky,40201,South,FUR-FU-88746951,Furniture,Furnishings,Howard Miller Clock,794.54,8,0.0,-53.22
129,US-2023-100044,06/06/2023,06/11/2023,Standard Class,HO-11087,Aaron King,Home Office,United States,Indianapolis,Indiana,46201,Central,OFF-EN-65500286,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,1274.44,3,0.15,189.81
130,US-2023-100044,06/06/2023,06/11/2023,Standard Class,HO-11087,Aaron King,Home Office,United States,Indianapolis,Indiana,46201,Central,TEC-PH-65376477,Technology,Phones,Plantronics Headset,2389.48,1,0.0,550.99
131,US-2023-100044,06/06/2023,06/11/2023,Standard Class,HO-11087,Aaron King,Home Office,United States,Indianapolis,Indiana,46201,Central,TEC-AC-15478878,Technology,Accessories,Targus Backpack,4387.99,1,0.0,1742.42
132,US-2023-100045,01/26/2023,02/02/2023,Standard Class,CO-11659,Kate Lewis,Consumer,United States,Naperville,Illinois,60540,Central,OFF-AP-17039879,Office Supplies,Appliances,Hamilton Beach Toaster,175.15,2,0.0,61.43
133,US-2023-100045,01/26/2023,02/02/2023,Standard Class,CO-11659,Kate Lewis,Consumer,United States,Naperville,Illinois,60540,Central,OFF-FA-88096799,Office Supplies,Fasteners,Acco Brass Fasteners,1028.14,3,0.2,425.32
134,US-2020-100046,07/10/2020,07/15/2020,Standard Class,CO-10928,Lisa Rodriguez,Consumer,United States,Phoenix,Arizona,85001,West,OFF-SU-94634772,Office Supplies,Supplies,Scotch Bubble Mailer,2339.86,10,0.3,-292.11
135,US-2023-100047,02/16/2023,02/22/2023,Standard Class,CO-10566,Kate Clark,Corporate,United States,Colorado Springs,Colorado,80901,West,OFF-BI-60557904,Office Supplies,Binders,Avery Binder,623.44,4,0.5,-154.0
136,US-2020-100048,07/28/2020,07/28/2020,Same Day,CO-11866,Amy Scott,Consumer,United States,Buffalo,New York,14201,East,TEC-CO-57206309,Technology,Copiers,HP Designjet Plotter,655.6,1,0.0,142.04
137,US-2020-100048,07/28/2020,07/28/2020,Same Day,CO-11866,Amy Scott,Consumer,United States,Buffalo,New York,14201,East,FUR-CH-49576088,Furniture,Chairs,Novimex Swivel Chair,3159.99,8,0.0,-398.04
138,US-2022-100049,10/30/2022,11/04/2022,Standard Class,CO-10373,Eric Young,Corporate,United States,Kansas City,Missouri,64101,Central,TEC-PH-41239860,Technology,Phones,Plantronics Headset,4018.14,1,0.2,199.85
139,US-2020-100050,07/01/2020,07/07/2020,Standard Class,HO-10512,Amy Scott,Home Office,United States,Gulfport,Mississippi,39501,South,FUR-CH-93260243,Furniture,Chairs,Novimex Swivel Chair,1312.66,6,0.15,82.15
140,US-2022-100051,05/27/2022,06/02/2022,Standard Class,CO-10848,Nick Jones,Consumer,United States,Dallas,Texas,75201,Central,OFF-PA-70126058,Office Supplies,Paper,Xerox Copy Paper,660.18,2,0.1,274.49
141,US-2022-100051,05/27/2022,06/02/2022,Standard Class,CO-10848,Nick Jones,Consumer,United States,Dallas,Texas,75201,Central,TEC-AC-29787303,Technology,Accessories,SanDisk USB Drive,4588.59,2,0.0,1737.17
142,US-2022-100051,05/27/2022,06/02/2022,Standard Class,CO-10848,Nick Jones,Consumer,United States,Dallas,Texas,75201,Central,OFF-PA-71664492,Office Supplies,Paper,HP Office Paper,181.41,1,0.0,44.0
143,US-2020-100052,12/25/2020,12/31/2020,Standard Class,HO-10857,Paul King,Home Office,United States,Santa Fe,New Mexico,87501,West,OFF-FA-45400396,Office Supplies,Fasteners,OIC Binder Clips,312.65,3,0.3,13.32
144,US-2020-100052,12/25/2020,12/31/2020,Standard Class,HO-10857,Paul King,Home Office,United States,Santa Fe,New Mexico,87501,West,OFF-PA-92031862,Office Supplies,Paper,HP Office Paper,14.6,1,0.0,0.86
145,US-2020-100052,12/25/2020,12/31/2020,Standard Class,HO-10857,Paul King,Home Office,United States,Santa Fe,New Mexico,87501,West,TEC-PH-65341816,Technology,Phones,Cisco SPA 501G Phone,6050.09,3,0.2,2265.68
146,US-2020-100052,12/25/2020,12/31/2020,Standard Class,HO-10857,Paul King,Home Office,United States,Santa Fe,New Mexico,87501,West,OFF-SU-77342864,Office Supplies,Supplies,Scotch Bubble Mailer,189.27,3,0.2,24.45
147,US-2023-100053,06/16/2023,06/23/2023,Standard Class,CO-11321,Linda White,Consumer,United States,Columbia,South Carolina,29201,South,OFF-LA-81926775,Office Supplies,Labels,Avery Round Labels,337.14,8,0.3,-54.21
148,US-2023-100053,06/16/2023,06/23/2023,Standard Class,CO-11321,Linda White,Consumer,United States,Columbia,South Carolina,29201,South,FUR-BO-16434323,Furniture,Bookcases,Sauder Classic Bookcase,1183.71,1,0.1,-20.31
149,US-2023-100053,06/16/2023,06/23/2023,Standard Class,CO-11321,Linda White,Consumer,United States,Columbia,South Carolina,29201,South,TEC-AC-32473606,Technology,Accessories,Imation USB Flash Drive,1482.02,2,0.1,677.19
150,US-2023-100053,06/16/2023,06/23/2023,Standard Class,CO-11321,Linda White,Consumer,United States,Columbia,South Carolina,29201,South,OFF-LA-56884754,Office Supplies,Labels,Avery Round Labels,204.6,1,0.4,-52.41
151,US-2022-100054,12/24/2022,12/29/2022,Standard Class,HO-10776,Mike Nelson,Home Office,United States,Worcester,Massachusetts,01601,East,OFF-PA-12416826,Office Supplies,Paper,Southworth Resume Paper,453.72,1,0.0,27.24
152,US-2022-100054,12/24/2022,12/29/2022,Standard Class,HO-10776,Mike Nelson,Home Office,United States,Worcester,Massachusetts,01601,East,OFF-ST-64248181,Office Supplies,Storage,Akro Stacking Bins,968.74,2,0.0,103.2
153,US-2020-100055,04/12/2020,04/15/2020,Second Class,CO-11597,Linda Martin,Consumer,United States,Aurora,Colorado,80010,West,FUR-CH-60690929,Furniture,Chairs,Global Troy Executive Chair,2952.38,4,0.15,530.8
154,US-2021-100056,05/08/2021,05/13/2021,Standard Class,CO-10349,Aaron Lewis,Consumer,United States,Saint Paul,Minnesota,55101,Central,OFF-ST-70539487,Office Supplies,Storage,Storex File Tote,901.78,2,0.0,353.66
155,US-2021-100056,05/08/2021,05/13/2021,Standard Class,CO-10349,Aaron Lewis,Consumer,United States,Saint Paul,Minnesota,55101,Central,OFF-LA-96566339,Office Supplies,Labels,Avery Round Labels,84.99,1,0.2,30.61
156,US-2021-100056,05/08/2021,05/13/2021,Standard Class,CO-10349,Aaron Lewis,Consumer,United States,Saint Paul,Minnesota,55101,Central,OFF-LA-18796015,Office Supplies,Labels,Avery Address Labels,580.76,3,0.15,260.65
157,US-2021-100056,05/08/2021,05/13/2021,Standard Class,CO-10349,Aaron Lewis,Consumer,United States,Saint Paul,Minnesota,55101,Central,FUR-CH-14422888,Furniture,Chairs,Hon Deluxe Task Chair,105.05,1,0.3,-18.53
158,US-2021-100056,05/08/2021,05/13/2021,Standard Class,CO-10349,Aaron Lewis,Consumer,United States,Saint Paul,Minnesota,55101,Central,TEC-PH-33627745,Technology,Phones,Samsung Galaxy,2492.91,1,0.15,1068.4
159,US-2022-100057,11/14/2022,11/18/2022,Second Class,CO-11126,Paul Hill,Consumer,United States,Baltimore,Maryland,21201,East,FUR-TA-85810388,Furniture,Tables,KI Adjustable Table,11699.32,6,0.0,-671.66
160,US-2022-100057,11/14/2022,11/18/2022,Second Class,CO-11126,Paul Hill,Consumer,United States,Baltimore,Maryland,21201,East,TEC-CO-67455401,Technology,Copiers,Canon Color Copier,12030.0,8,0.0,-2324.43
161,US-2022-100058,08/10/2022,08/13/2022,Second Class,CO-11056,Craig Lewis,Consumer,United States,Spokane,Washington,99201,West,OFF-BI-27686426,Office Supplies,Binders,Avery Binder,382.13,4,0.3,-58.3
162,US-2022-100059,12/22/2022,12/27/2022,Standard Class,CO-10388,Phil Baker,Corporate,United States,Boston,Massachusetts,02101,East,FUR-FU-92932341,Furniture,Furnishings,Tenex File Cart,3487.93,2,0.0,-228.63
163,US-2023-100060,08/09/2023,08/12/2023,Second Class,CO-10172,Anna Brown,Corporate,United States,Denver,Colorado,80201,West,OFF-AR-50784489,Office Supplies,Art,Dixon Prang Crayons,104.23,1,0.3,-7.27
164,US-2023-100060,08/09/2023,08/12/2023,Second Class,CO-10172,Anna Brown,Corporate,United States,Denver,Colorado,80201,West,OFF-ST-73808437,Office Supplies,Storage,Storex File Tote,176.91,1,0.1,8.26
165,US-2022-100061,07/20/2022,07/27/2022,Standard Class,CO-10847,Jennifer Turner,Corporate,United States,Trenton,New Jersey,08601,East,OFF-AP-82336392,Office Supplies,Appliances,Eureka Disposable Bags,161.07,3,0.0,44.81
166,US-2022-100061,07/20/2022,07/27/2022,Standard Class,CO-10847,Jennifer Turner,Corporate,United States,Trenton,New Jersey,08601,East,OFF-EN-25845187,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,41.53,2,0.5,1.86
167,US-2020-100062,06/11/2020,06/16/2020,Standard Class,CO-10566,Kate Clark,Corporate,United States,Provo,Utah,84601,West,TEC-CO-31219187,Technology,Copiers,HP Designjet Plotter,7803.39,2,0.1,1174.39
168,US-2020-100062,06/11/2020,06/16/2020,Standard Class,CO-10566,Kate Clark,Corporate,United States,Provo,Utah,84601,West,OFF-FA-16818922,Office Supplies,Fasteners,Advantus Paper Clips,130.92,2,0.0,32.94
169,US-2020-100062,06/11/2020,06/16/2020,Standard Class,CO-10566,Kate Clark,Corporate,United States,Provo,Utah,84601,West,OFF-LA-42250847,Office Supplies,Labels,Avery 510 Labels,180.11,2,0.15,13.78
170,US-2023-100063,08/12/2023,08/19/2023,Standard Class,HO-11859,Dave Wright,Home Office,United States,Worcester,Massachusetts,01601,East,OFF-LA-50373185,Office Supplies,Labels,Avery Address Labels,18.49,5,0.0,2.57
171,US-2023-100063,08/12/2023,08/19/2023,Standard Class,HO-11859,Dave Wright,Home Office,United States,Worcester,Massachusetts,01601,East,FUR-FU-30849083,Furniture,Furnishings,Dana Lighting Lamp,5355.42,9,0.1,593.88
172,US-2023-100063,08/12/2023,08/19/2023,Standard Class,HO-11859,Dave Wright,Home Office,United States,Worcester,Massachusetts,01601,East,OFF-EN-62600341,Office Supplies,Envelopes,#10 White Envelopes,350.99,1,0.0,157.4
173,US-2023-100063,08/12/2023,08/19/2023,Standard Class,HO-11859,Dave Wright,Home Office,United States,Worcester,Massachusetts,01601,East,FUR-BO-32009867,Furniture,Bookcases,Sauder Classic Bookcase,1882.73,2,0.0,-220.96
174,US-2021-100064,07/31/2021,08/06/2021,Standard Class,CO-11821,Paul Campbell,Corporate,United States,Gulfport,Mississippi,39501,South,OFF-ST-76075147,Office Supplies,Storage,Carina Desktop Organizer,251.35,3,0.0,33.02
175,US-2021-100065,11/04/2021,11/06/2021,First Class,CO-11484,John Lee,Consumer,United States,Spokane,Washington,99201,West,TEC-PH-44741269,Technology,Phones,Samsung Galaxy,10264.49,3,0.3,-981.67
176,US-2021-100066,10/24/2021,10/31/2021,Standard Class,CO-10470,Steve Nelson,Corporate,United States,Norfolk,Virginia,23501,East,TEC-PH-30901606,Technology,Phones,Plantronics Headset,5104.16,1,0.0,1355.35
177,US-2023-100067,11/25/2023,11/26/2023,First Class,CO-10422,Dave Thomas,Consumer,United States,Reno,Nevada,89501,West,OFF-BI-85303117,Office Supplies,Binders,Wilson Jones Binder,0.86,1,0.15,0.11
178,US-2023-100067,11/25/2023,11/26/2023,First Class,CO-10422,Dave Thomas,Consumer,United States,Reno,Nevada,89501,West,OFF-EN-48866902,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,1789.23,5,0.2,714.61
179,US-2022-100068,04/16/2022,04/21/2022,Standard Class,HO-10960,Sandra Johnson,Home Office,United States,Madison,Wisconsin,53701,Central,OFF-FA-83971622,Office Supplies,Fasteners,Acco Brass Fasteners,2671.29,12,0.0,1033.28
180,US-2022-100068,04/16/2022,04/21/2022,Standard Class,HO-10960,Sandra Johnson,Home Office,United States,Madison,Wisconsin,53701,Central,TEC-AC-42329598,Technology,Accessories,SanDisk USB Drive,4294.3,2,0.0,1162.7
181,US-2020-100069,05/10/2020,05/13/2020,Second Class,HO-10960,Sandra Johnson,Home Office,United States,Durham,North Carolina,27701,East,OFF-BI-94558066,Office Supplies,Binders,GBC DocuBind Binder,986.56,3,0.1,42.74
182,US-2020-100069,05/10/2020,05/13/2020,Second Class,HO-10960,Sandra Johnson,Home Office,United States,Durham,North Carolina,27701,East,FUR-CH-33767091,Furniture,Chairs,HON 5400 Series Chair,4791.26,3,0.0,-285.5
183,US-2020-100069,05/10/2020,05/13/2020,Second Class,HO-10960,Sandra Johnson,Home Office,United States,Durham,North Carolina,27701,East,OFF-AR-82265622,Office Supplies,Art,Boston School Scissors,813.44,3,0.0,-17.48
184,US-2021-100070,03/14/2021,03/20/2021,Standard Class,CO-11388,Ted Mitchell,Consumer,United States,Jackson,Mississippi,39201,South,TEC-AC-17775679,Technology,Accessories,SanDisk USB Drive,7549.52,2,0.1,-696.49
185,US-2021-100071,01/10/2021,01/17/2021,Standard Class,CO-10726,Sean Taylor,Consumer,United States,Jersey City,New Jersey,07301,East,FUR-CH-73872938,Furniture,Chairs,HON 5400 Series Chair,8176.58,9,0.15,1795.93
186,US-2021-100071,01/10/2021,01/17/2021,Standard Class,CO-10726,Sean Taylor,Consumer,United States,Jersey City,New Jersey,07301,East,TEC-PH-93377781,Technology,Phones,Cisco SPA 501G Phone,17591.02,3,0.1,265.05
187,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,OFF-EN-71086560,Office Supplies,Envelopes,#10 White Envelopes,220.86,3,0.1,99.14
188,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,OFF-BI-72648941,Office Supplies,Binders,Acco Pressboard Covers,1455.99,7,0.0,407.45
189,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,OFF-BI-86807487,Office Supplies,Binders,Avery Binder,2116.4,5,0.1,904.3
190,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,FUR-CH-44603398,Furniture,Chairs,Hon Deluxe Task Chair,576.46,3,0.2,-17.9
191,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,FUR-FU-39361667,Furniture,Furnishings,Howard Miller Clock,1733.94,4,0.0,123.02
192,US-2022-100072,03/01/2022,03/08/2022,Standard Class,CO-11191,Matt Harris,Consumer,United States,Jackson,Mississippi,39201,South,OFF-AP-72198050,Office Supplies,Appliances,Acco 7-Outlet Surge,127.88,1,0.0,27.49
193,US-2023-100073,03/25/2023,04/01/2023,Standard Class,CO-10676,Nancy Baker,Corporate,United States,Buffalo,New York,14201,East,OFF-BI-87805072,Office Supplies,Binders,Acco Pressboard Covers,480.73,3,0.0,96.74
194,US-2020-100074,04/17/2020,04/19/2020,First Class,HO-11547,Sarah Martin,Home Office,United States,Eugene,Oregon,97401,West,OFF-FA-55525374,Office Supplies,Fasteners,Advantus Paper Clips,2913.0,6,0.0,906.04
195,US-2020-100074,04/17/2020,04/19/2020,First Class,HO-11547,Sarah Martin,Home Office,United States,Eugene,Oregon,97401,West,FUR-CH-79936228,Furniture,Chairs,Office Star Chair,3982.73,2,0.0,828.51
196,US-2020-100074,04/17/2020,04/19/2020,First Class,HO-11547,Sarah Martin,Home Office,United States,Eugene,Oregon,97401,West,FUR-FU-69147144,Furniture,Furnishings,Artistic Wall Frame,273.34,6,0.0,20.98
197,US-2020-100074,04/17/2020,04/19/2020,First Class,HO-11547,Sarah Martin,Home Office,United States,Eugene,Oregon,97401,West,OFF-ST-35562996,Office Supplies,Storage,Rogers File Cart,64.42,1,0.0,11.57
198,US-2021-100075,01/12/2021,01/19/2021,Standard Class,CO-11216,Mike Hill,Consumer,United States,Sacramento,California,95814,West,OFF-SU-67691307,Office Supplies,Supplies,Avery Hole Punch,1868.74,8,0.0,-79.83
199,US-2021-100075,01/12/2021,01/19/2021,Standard Class,CO-11216,Mike Hill,Consumer,United States,Sacramento,California,95814,West,OFF-FA-12795126,Office Supplies,Fasteners,Acco Brass Fasteners,27.57,3,0.2,9.99
200,US-2021-100075,01/12/2021,01/19/2021,Standard Class,CO-11216,Mike Hill,Consumer,United States,Sacramento,California,95814,West,OFF-PA-44456905,Office Supplies,Paper,Easy-staple Paper,506.33,3,0.1,-22.19
201,US-2022-100076,09/01/2022,09/08/2022,Standard Class,CO-10964,Eric Johnson,Corporate,United States,Denver,Colorado,80201,West,TEC-MA-97302483,Technology,Machines,Hewlett Packard LaserJet,183.8,3,0.0,34.43
202,US-2022-100076,09/01/2022,09/08/2022,Standard Class,CO-10964,Eric Johnson,Corporate,United States,Denver,Colorado,80201,West,OFF-AR-44806093,Office Supplies,Art,Newell Pens,227.69,9,0.0,-6.37
203,US-2022-100076,09/01/2022,09/08/2022,Standard Class,CO-10964,Eric Johnson,Corporate,United States,Denver,Colorado,80201,West,FUR-FU-98356836,Furniture,Furnishings,Eldon Base Organizer,1820.27,3,0.1,57.72
204,US-2022-100076,09/01/2022,09/08/2022,Standard Class,CO-10964,Eric Johnson,Corporate,United States,Denver,Colorado,80201,West,OFF-ST-75633624,Office Supplies,Storage,Rogers File Cart,62.52,1,0.0,4.56
205,US-2023-100077,12/21/2023,12/27/2023,Standard Class,CO-11705,Jane Hall,Corporate,United States,Jackson,Mississippi,39201,South,OFF-ST-27984955,Office Supplies,Storage,Akro Stacking Bins,28.65,1,0.0,9.54
206,US-2023-100077,12/21/2023,12/27/2023,Standard Class,CO-11705,Jane Hall,Corporate,United States,Jackson,Mississippi,39201,South,OFF-BI-99473837,Office Supplies,Binders,Cardinal Slant-D Binder,156.04,12,0.4,5.22
207,US-2020-100078,05/27/2020,06/03/2020,Standard Class,CO-11425,Hannah Davis,Consumer,United States,Hartford,Connecticut,06101,East,OFF-ST-53958766,Office Supplies,Storage,Rogers File Cart,565.64,2,0.1,210.35
208,US-2021-100079,07/10/2021,07/15/2021,Standard Class,HO-10783,Helen Phillips,Home Office,United States,Saint Paul,Minnesota,55101,Central,OFF-EN-81622071,Office Supplies,Envelopes,Manila Clasp Envelopes,712.99,5,0.15,114.08
209,US-2021-100079,07/10/2021,07/15/2021,Standard Class,HO-10783,Helen Phillips,Home Office,United States,Saint Paul,Minnesota,55101,Central,OFF-AR-33507635,Office Supplies,Art,Sanford Markers,166.04,6,0.1,3.32
210,US-2021-100079,07/10/2021,07/15/2021,Standard Class,HO-10783,Helen Phillips,Home Office,United States,Saint Paul,Minnesota,55101,Central,OFF-EN-94231510,Office Supplies,Envelopes,#10 White Envelopes,82.43,3,0.1,27.57
211,US-2020-100080,08/01/2020,08/03/2020,First Class,HO-11626,Anna Jackson,Home Office,United States,Aurora,Colorado,80010,West,OFF-EN-65701567,Office Supplies,Envelopes,Manila Clasp Envelopes,1262.38,4,0.1,529.36
212,US-2020-100081,11/08/2020,11/15/2020,Standard Class,CO-11467,Nick Collins,Consumer,United States,New York City,New York,10001,East,FUR-TA-57596201,Furniture,Tables,KI Adjustable Table,285.56,3,0.1,-5.08
213,US-2020-100081,11/08/2020,11/15/2020,Standard Class,CO-11467,Nick Collins,Consumer,United States,New York City,New York,10001,East,OFF-AP-79901401,Office Supplies,Appliances,Acco 7-Outlet Surge,198.37,3,0.0,21.55
214,US-2020-100081,11/08/2020,11/15/2020,Standard Class,CO-11467,Nick Collins,Consumer,United States,New York City,New York,10001,East,TEC-CO-37992091,Technology,Copiers,Canon Color Copier,6073.23,3,0.0,895.0
215,US-2023-100082,01/03/2023,01/10/2023,Standard Class,HO-10936,Helen Smith,Home Office,United States,Las Vegas,Nevada,89101,West,OFF-SU-12928785,Office Supplies,Supplies,BIC Round Stic Pens,725.85,4,0.0,55.75
